Country,Date,Total_Cases,Total_Deaths,New_Cases,Rolling_Avg,is_outbreak,Lag_1,Lag_2,Lag_3,Rolling_Max,Rolling_Std,Rate_of_Change,Month,Week_of_Year,Season,Country_Code
Spain,2015-02-19,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,0,7
Spain,2015-02-20,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,0,7
Spain,2015-02-23,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,9,0,7
Spain,2015-02-25,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,9,0,7
Spain,2015-02-26,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,9,0,7
Spain,2015-02-27,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,9,0,7
Spain,2015-03-02,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,1,7
Spain,2015-03-04,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,1,7
Spain,2015-03-05,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,1,7
Spain,2015-03-06,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,10,1,7
Spain,2015-03-10,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,7
Spain,2015-03-11,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,7
Spain,2015-03-12,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,7
Spain,2015-03-13,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,11,1,7
Spain,2015-03-16,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,12,1,7
Spain,2015-03-17,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,12,1,7
Spain,2015-03-18,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,12,1,7
Spain,2015-03-20,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,12,1,7
Spain,2015-03-23,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,13,1,7
Spain,2015-03-24,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,13,1,7
Spain,2015-03-25,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,13,1,7
Spain,2015-03-26,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,13,1,7
Spain,2015-03-27,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,13,1,7
Spain,2015-04-07,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,15,1,7
Spain,2015-04-09,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,15,1,7
Spain,2015-04-13,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,16,1,7
Spain,2015-04-14,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,16,1,7
Spain,2015-04-15,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,16,1,7
Spain,2015-04-16,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,16,1,7
Spain,2015-04-17,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,16,1,7
Spain,2015-04-20,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,17,1,7
Spain,2015-04-21,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,17,1,7
Spain,2015-04-22,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,17,1,7
Spain,2015-04-23,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,17,1,7
Spain,2015-04-24,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,17,1,7
Spain,2015-04-27,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,18,1,7
Spain,2015-04-28,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,18,1,7
Spain,2015-04-30,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,4,18,1,7
Spain,2015-05-01,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,18,1,7
Spain,2015-05-04,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,19,1,7
Spain,2015-05-05,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,19,1,7
Spain,2015-05-06,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,19,1,7
Spain,2015-05-07,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,19,1,7
Spain,2015-05-08,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,19,1,7
Spain,2015-05-11,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,20,1,7
Spain,2015-05-12,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,20,1,7
Spain,2015-05-13,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,20,1,7
Spain,2015-05-14,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,20,1,7
Spain,2015-05-15,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,20,1,7
Spain,2015-05-18,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,21,1,7
Spain,2015-05-19,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,21,1,7
Spain,2015-05-20,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,21,1,7
Spain,2015-05-21,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,21,1,7
Spain,2015-05-22,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,21,1,7
Spain,2015-05-25,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,22,1,7
Spain,2015-05-26,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,22,1,7
Spain,2015-05-27,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,22,1,7
Spain,2015-05-28,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,22,1,7
Spain,2015-05-29,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,5,22,1,7
Spain,2015-06-01,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,23,2,7
Spain,2015-06-02,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,23,2,7
Spain,2015-06-03,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,23,2,7
Spain,2015-06-04,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,23,2,7
Spain,2015-06-05,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,23,2,7
Spain,2015-06-08,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,24,2,7
Spain,2015-06-09,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,24,2,7
Spain,2015-06-10,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,24,2,7
Spain,2015-06-11,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,24,2,7
Spain,2015-06-12,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,24,2,7
Spain,2015-06-15,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,25,2,7
Spain,2015-06-16,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,25,2,7
Spain,2015-06-17,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,25,2,7
Spain,2015-06-18,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,25,2,7
Spain,2015-06-19,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,25,2,7
Spain,2015-06-22,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,26,2,7
Spain,2015-06-23,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,26,2,7
Spain,2015-06-24,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,26,2,7
Spain,2015-06-25,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,26,2,7
Spain,2015-06-26,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,26,2,7
Spain,2015-06-29,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,27,2,7
Spain,2015-06-30,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,27,2,7
Spain,2015-07-01,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,27,2,7
Spain,2015-07-02,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,27,2,7
Spain,2015-07-03,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,27,2,7
Spain,2015-07-06,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,28,2,7
Spain,2015-07-07,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,28,2,7
Spain,2015-07-08,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,28,2,7
Spain,2015-07-09,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,28,2,7
Spain,2015-07-10,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,28,2,7
Spain,2015-07-13,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,29,2,7
Spain,2015-07-14,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,29,2,7
Spain,2015-07-15,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,29,2,7
Spain,2015-07-16,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,29,2,7
Spain,2015-07-17,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,29,2,7
Spain,2015-07-20,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,30,2,7
Spain,2015-07-21,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,30,2,7
Spain,2015-07-22,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,30,2,7
Spain,2015-07-23,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,30,2,7
Spain,2015-07-24,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,30,2,7
Spain,2015-07-27,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,31,2,7
Spain,2015-07-28,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,31,2,7
Spain,2015-07-29,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,31,2,7
Spain,2015-07-30,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,31,2,7
Spain,2015-07-31,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,31,2,7
Spain,2015-08-03,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,32,2,7
Spain,2015-08-04,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,32,2,7
Spain,2015-08-05,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,32,2,7
Spain,2015-08-06,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,32,2,7
Spain,2015-08-07,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,32,2,7
Spain,2015-08-10,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,33,2,7
Spain,2015-08-11,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,33,2,7
Spain,2015-08-12,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,33,2,7
Spain,2015-08-13,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,33,2,7
Spain,2015-08-14,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,33,2,7
Spain,2015-08-17,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,34,2,7
Spain,2015-08-18,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,34,2,7
Spain,2015-08-19,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,34,2,7
Spain,2015-08-20,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,34,2,7
Spain,2015-08-21,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,34,2,7
Spain,2015-08-24,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,35,2,7
Spain,2015-08-25,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,35,2,7
Spain,2015-08-26,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,35,2,7
Spain,2015-08-27,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,35,2,7
Spain,2015-08-28,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,35,2,7
Spain,2015-08-31,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,36,2,7
Spain,2015-09-01,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,36,3,7
Spain,2015-09-02,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,36,3,7
Spain,2015-09-03,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,36,3,7
Spain,2015-09-04,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,36,3,7
Spain,2015-09-07,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,37,3,7
Spain,2015-09-08,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,37,3,7
Spain,2015-09-09,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,37,3,7
Spain,2015-09-10,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,37,3,7
Spain,2015-09-11,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,37,3,7
Spain,2015-09-14,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,38,3,7
Spain,2015-09-15,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,38,3,7
Spain,2015-09-16,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,38,3,7
Spain,2015-09-17,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,38,3,7
Spain,2015-09-18,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,38,3,7
Spain,2015-09-21,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,39,3,7
Spain,2015-09-22,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,39,3,7
Spain,2015-09-23,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,39,3,7
Spain,2015-09-24,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,39,3,7
Spain,2015-09-25,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,39,3,7
Spain,2015-09-28,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,40,3,7
Spain,2015-09-29,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,40,3,7
Spain,2015-09-30,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,40,3,7
Spain,2015-10-01,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,40,3,7
Spain,2015-10-02,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,40,3,7
Spain,2015-10-05,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,41,3,7
Spain,2015-10-06,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,41,3,7
Spain,2015-10-07,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,41,3,7
Spain,2015-10-08,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,41,3,7
Spain,2015-10-09,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,41,3,7
Spain,2015-10-13,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,42,3,7
Spain,2015-10-15,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,42,3,7
Spain,2015-10-16,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,42,3,7
Spain,2015-10-20,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,43,3,7
Spain,2015-10-22,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,43,3,7
Spain,2015-10-23,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,43,3,7
Spain,2015-10-26,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,44,3,7
Spain,2015-10-27,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,44,3,7
Spain,2015-10-29,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,44,3,7
Spain,2015-10-30,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,44,3,7
Spain,2015-11-03,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,45,3,7
Spain,2015-11-05,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,45,3,7
Spain,2015-11-06,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,45,3,7
Spain,2015-11-10,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,46,3,7
Spain,2015-11-11,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,46,3,7
Spain,2015-11-12,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,46,3,7
Spain,2015-11-16,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,47,3,7
Spain,2015-11-17,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,47,3,7
Spain,2015-11-20,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,47,3,7
Spain,2015-11-24,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,48,3,7
Spain,2015-11-26,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,48,3,7
Spain,2015-12-01,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,49,0,7
Spain,2015-12-02,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,49,0,7
Spain,2015-12-03,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,49,0,7
Spain,2015-12-09,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,50,0,7
Spain,2015-12-10,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,50,0,7
Spain,2015-12-11,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,50,0,7
Spain,2015-12-15,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,51,0,7
Spain,2015-12-16,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,51,0,7
Spain,2015-12-17,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,51,0,7
Spain,2015-12-22,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,52,0,7
Spain,2015-12-23,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,52,0,7
Spain,2015-12-29,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,53,0,7
Spain,2016-03-23,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,3,12,1,7
United Kingdom,2015-01-02,0.0,0.0,0.0,0.0,0,,,,0.0,0.0,0.0,1,1,0,8
United Kingdom,2015-01-05,0.0,0.0,0.0,0.0,0,0.0,,,0.0,0.0,0.0,1,2,0,8
United Kingdom,2015-01-06,1.0,0.0,1.0,0.3333333333333333,0,0.0,0.0,,1.0,0.5773502691896258,10.0,1,2,0,8
United Kingdom,2015-01-07,1.0,0.0,0.0,0.25,0,1.0,0.0,0.0,1.0,0.5,-1.0,1,2,0,8
United Kingdom,2015-01-08,0.0,0.0,0.0,0.25,0,0.0,1.0,0.0,1.0,0.5,0.0,1,2,0,8
United Kingdom,2015-01-09,0.0,0.0,0.0,0.25,0,0.0,0.0,1.0,1.0,0.5,0.0,1,2,0,8
United Kingdom,2015-01-12,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,8
United Kingdom,2015-01-13,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,3,0,8
United Kingdom,2015-01-14,1.0,0.0,1.0,0.25,0,0.0,0.0,0.0,1.0,0.5,10.0,1,3,0,8
United Kingdom,2015-01-15,1.0,0.0,0.0,0.25,0,1.0,0.0,0.0,1.0,0.5,-1.0,1,3,0,8
United Kingdom,2015-01-16,1.0,0.0,0.0,0.25,0,0.0,1.0,0.0,1.0,0.5,0.0,1,3,0,8
United Kingdom,2015-01-19,1.0,0.0,0.0,0.25,0,0.0,0.0,1.0,1.0,0.5,0.0,1,4,0,8
United Kingdom,2015-01-20,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0,8
United Kingdom,2015-01-21,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0,8
United Kingdom,2015-01-22,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0,8
United Kingdom,2015-01-23,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,4,0,8
United Kingdom,2015-01-26,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0,8
United Kingdom,2015-01-27,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0,8
United Kingdom,2015-01-28,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0,8
United Kingdom,2015-01-29,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0,8
United Kingdom,2015-01-30,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,5,0,8
United Kingdom,2015-02-02,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,0,8
United Kingdom,2015-02-03,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,0,8
United Kingdom,2015-02-04,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,0,8
United Kingdom,2015-02-05,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,0,8
United Kingdom,2015-02-06,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,6,0,8
United Kingdom,2015-02-10,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,8
United Kingdom,2015-02-11,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,8
United Kingdom,2015-02-12,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,8
United Kingdom,2015-02-13,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,7,0,8
United Kingdom,2015-02-16,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,0,8
United Kingdom,2015-02-17,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,0,8
United Kingdom,2015-02-18,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,0,8
United Kingdom,2015-02-19,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,0,8
United Kingdom,2015-02-20,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,8,0,8
United Kingdom,2015-02-23,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,9,0,8
United Kingdom,2015-02-25,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,9,0,8
United Kingdom,2015-02-26,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,2,9,0,8
